STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT222,Liezen,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2019,,5.60224089635854,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT125,Weinviertel,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2019,,1.96078431372549,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT332,Innsbruck,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2019,,1.87852222917971,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT127,Wiener Umland/Südteil,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2019,,2.09205020920502,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT225,West- und Südsteiermark,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2019,,6.36132315521628,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT122,Niederösterreich-Süd,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2019,,2.57953568357696,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT334,Tiroler Oberland,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2019,,1.77619893428064,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT121,Mostviertel-Eisenwurzen,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2019,,2.39425379090184,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT212,Oberkärnten,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2019,,2.0746887966805,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT311,Innviertel,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2019,,3.23206205559147,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT313,Mühlviertel,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2019,,1.82149362477231,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT123,Sankt Pölten,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,2.9673590504451,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT221,Graz,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0.960153624579933,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT127,Wiener Umland/Südteil,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,2.13371266002845,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT130,Vienna,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,2.90603810138844,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT334,Tiroler Oberland,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,3.50877192982456,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT121,Mostviertel-Eisenwurzen,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,6.03448275862069,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT112,Nordburgenland,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,3.41880341880342,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT122,Niederösterreich-Süd,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,2.77008310249307,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT124,Waldviertel,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,2.28571428571429,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT125,Weinviertel,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,4.34782608695652,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT341,Bludenz-Bregenzer Wald,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,2.21238938053097,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT342,Rheintal-Bodenseegebiet,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,3.38983050847458,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT311,Innviertel,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,2.06896551724138,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT224,Oststeiermark,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,1.82648401826484,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT113,Südburgenland,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,12.012012012012,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT333,Osttirol,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,4.27350427350427,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT211,Klagenfurt-Villach,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,4.45632798573975,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT312,Linz-Wels,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,2.42298373139495,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT126,Wiener Umland/Nordteil,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,2.13068181818182,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT315,Traunviertel,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,2.75988960441582,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT313,Mühlviertel,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT212,Oberkärnten,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT223,Östliche Obersteiermark,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT334,Tiroler Oberland,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT223,Östliche Obersteiermark,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,_T,Total,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT223,Östliche Obersteiermark,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT314,Steyr-Kirchdorf,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,_T,Total,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT213,Unterkärnten,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT111,Mittelburgenland,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT331,Außerfern,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,_T,Total,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT112,Nordburgenland,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT322,Pinzgau-Pongau,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT314,Steyr-Kirchdorf,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT321,Lungau,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT321,Lungau,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT226,Westliche Obersteiermark,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT111,Mittelburgenland,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT111,Mittelburgenland,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,_T,Total,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT314,Steyr-Kirchdorf,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT212,Oberkärnten,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT331,Außerfern,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT222,Liezen,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,F,Female,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT331,Außerfern,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT212,Oberkärnten,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,_T,Total,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT321,Lungau,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,_T,Total,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT123,Sankt Pölten,_Z,Not applicable,MORT_INFANT,Infant mortality rate,Y_LT1,Less than 1 years,M,Male,DT_10P3BR_L,Deaths per 1 000 live births,2022,,0,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT112,Nordburgenland,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,8.11,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT121,Mostviertel-Eisenwurzen,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,7.97,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT333,Osttirol,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,6.91,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT125,Weinviertel,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,9.05,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT222,Liezen,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,7.19,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT313,Mühlviertel,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,7.43,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT321,Lungau,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,7.87,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT124,Waldviertel,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,8.1,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT223,Östliche Obersteiermark,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,7.87,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT212,Oberkärnten,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,7.31,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT127,Wiener Umland/Südteil,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,8.5,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT122,Niederösterreich-Süd,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,8.27,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT322,Pinzgau-Pongau,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,7.28,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_HEALTH@DF_HEALTH(2.0),Health statistics - Regions,I,A,Annual,TL3,TL3,AT332,Innsbruck,_Z,Not applicable,MORT_STANDARD_RATIO,Age-adjusted mortality rate,_T,Total,F,Female,10P3HB,Per 1 000 inhabitants,2019,,7.43,,AUT,Austria,A,Normal value,0,Units,2,Two
